Datum,Niederschlag,Month,Niederschlag_Lag_1,Niederschlag_Lag_2,Niederschlag_Lag_3,Niederschlag_Lag_7,Niederschlag_Rolling_Mean_3d,Niederschlag_Rolling_Sum_3d,Niederschlag_Rolling_Mean_7d,Niederschlag_Rolling_Sum_7d,Niederschlag_Rolling_Mean_14d,Niederschlag_Rolling_Sum_14d,Has_Rain,Heavy_Rain_Day,Year,DayOfWeek,IsWeekend,Rain_Category_Extreme_Rain,Rain_Category_Heavy_Rain,Rain_Category_Light_Rain,Rain_Category_Moderate_Rain,Rain_Category_No_Rain,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
2014-04-29,0.0,4,0.0,0.0,0.0,20.6,0.0,0.0,0.05714285714285715,0.4,1.8000000000000007,25.20000000000001,0,0,2014,1,0,False,False,False,False,True,False,True,False,False
2014-04-30,0.0,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.8000000000000007,25.20000000000001,0,0,2014,2,0,False,False,False,False,True,False,True,False,False
2014-05-01,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5500000000000007,21.70000000000001,0,0,2014,3,0,False,False,False,False,True,False,True,False,False
2014-05-02,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514285714285715,21.20000000000001,0,0,2014,4,0,False,False,False,False,True,False,True,False,False
2014-05-03,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514285714285715,21.20000000000001,0,0,2014,5,1,False,False,False,False,True,False,True,False,False
2014-05-04,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514285714285715,21.20000000000001,0,0,2014,6,1,False,False,False,False,True,False,True,False,False
2014-05-05,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000004,21.000000000000007,0,0,2014,0,0,False,False,False,False,True,False,True,False,False
2014-05-06,7.1,5,0.0,0.0,0.0,0.0,2.3666666666666676,7.100000000000003,1.0142857142857142,7.1,0.5357142857142863,7.500000000000007,1,0,2014,1,0,False,False,False,True,False,False,True,False,False
2014-05-07,3.1,5,7.1,0.0,0.0,0.0,3.400000000000001,10.200000000000003,1.457142857142857,10.2,0.728571428571429,10.200000000000006,1,0,2014,2,0,False,False,False,True,False,False,True,False,False
2014-05-08,8.4,5,3.1,7.1,0.0,0.0,6.2,18.6,2.6571428571428575,18.6,1.3285714285714292,18.60000000000001,1,1,2014,3,0,False,True,False,False,False,False,True,False,False
2014-05-09,2.5,5,8.4,3.1,7.1,0.0,4.666666666666668,14.000000000000004,3.0142857142857147,21.1,1.5071428571428578,21.10000000000001,1,0,2014,4,0,False,False,True,False,False,False,True,False,False
2014-05-10,3.0,5,2.5,8.4,3.1,0.0,4.633333333333335,13.900000000000004,3.442857142857143,24.1,1.721428571428572,24.10000000000001,1,0,2014,5,1,False,False,False,True,False,False,True,False,False
2014-05-11,10.8,5,3.0,2.5,8.4,0.0,5.4333333333333345,16.300000000000004,4.985714285714286,34.9,2.4928571428571433,34.900000000000006,1,1,2014,6,1,False,True,False,False,False,False,True,False,False
2014-05-12,0.9,5,10.8,3.0,2.5,0.0,4.900000000000001,14.700000000000005,5.114285714285714,35.8,2.5571428571428574,35.800000000000004,1,0,2014,0,0,False,False,True,False,False,False,True,False,False
2014-05-13,0.3,5,0.9,10.8,3.0,7.1,4.000000000000001,12.000000000000004,4.142857142857143,29.0,2.578571428571429,36.10000000000001,1,0,2014,1,0,False,False,True,False,False,False,True,False,False
2014-05-14,0.0,5,0.3,0.9,10.8,3.1,0.4000000000000012,1.2000000000000035,3.7,25.900000000000002,2.578571428571429,36.10000000000001,0,0,2014,2,0,False,False,False,False,True,False,True,False,False
2014-05-15,0.0,5,0.0,0.3,0.9,8.4,0.10000000000000119,0.30000000000000354,2.5,17.5,2.578571428571429,36.10000000000001,0,0,2014,3,0,False,False,False,False,True,False,True,False,False
2014-05-16,0.0,5,0.0,0.0,0.3,2.5,0.0,0.0,2.142857142857143,15.0,2.578571428571429,36.10000000000001,0,0,2014,4,0,False,False,False,False,True,False,True,False,False
2014-05-17,0.0,5,0.0,0.0,0.0,3.0,0.0,0.0,1.7142857142857142,12.0,2.578571428571429,36.10000000000001,0,0,2014,5,1,False,False,False,False,True,False,True,False,False
2014-05-18,1.5,5,0.0,0.0,0.0,10.8,0.5000000000000012,1.5000000000000036,0.38571428571428573,2.7,2.6857142857142864,37.60000000000001,1,0,2014,6,1,False,False,True,False,False,False,True,False,False
2014-05-19,0.1,5,1.5,0.0,0.0,0.9,0.5333333333333345,1.6000000000000036,0.27142857142857146,1.9000000000000001,2.6928571428571435,37.70000000000001,1,0,2014,0,0,False,False,True,False,False,False,True,False,False
2014-05-20,0.0,5,0.1,1.5,0.0,0.3,0.5333333333333345,1.6000000000000036,0.2285714285714286,1.6,2.185714285714286,30.600000000000005,0,0,2014,1,0,False,False,False,False,True,False,True,False,False
2014-05-21,0.0,5,0.0,0.1,1.5,0.0,0.03333333333333452,0.10000000000000356,0.2285714285714286,1.6,1.9642857142857149,27.500000000000007,0,0,2014,2,0,False,False,False,False,True,False,True,False,False
2014-05-22,5.2,5,0.0,0.0,0.1,0.0,1.7333333333333345,5.200000000000004,0.9714285714285715,6.800000000000001,1.7357142857142864,24.30000000000001,1,0,2014,3,0,False,False,False,True,False,False,True,False,False
2014-05-23,4.7,5,5.2,0.0,0.0,0.0,3.300000000000001,9.900000000000004,1.6428571428571428,11.5,1.8928571428571437,26.50000000000001,1,0,2014,4,0,False,False,False,True,False,False,True,False,False
2014-05-24,0.0,5,4.7,5.2,0.0,0.0,3.300000000000001,9.900000000000004,1.6428571428571428,11.5,1.678571428571429,23.500000000000007,0,0,2014,5,1,False,False,False,False,True,False,True,False,False
2014-05-25,0.0,5,0.0,4.7,5.2,1.5,1.566666666666668,4.700000000000004,1.4285714285714286,10.0,0.9071428571428576,12.700000000000006,0,0,2014,6,1,False,False,False,False,True,False,True,False,False
2014-05-26,0.0,5,0.0,0.0,4.7,0.1,0.0,0.0,1.4142857142857144,9.9,0.8428571428571434,11.800000000000008,0,0,2014,0,0,False,False,False,False,True,False,True,False,False
2014-05-27,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.4142857142857144,9.9,0.821428571428572,11.500000000000007,0,0,2014,1,0,False,False,False,False,True,False,True,False,False
2014-05-28,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.4142857142857144,9.9,0.821428571428572,11.500000000000007,0,0,2014,2,0,False,False,False,False,True,False,True,False,False
2014-05-29,0.0,5,0.0,0.0,0.0,5.2,0.0,0.0,0.6714285714285715,4.7,0.821428571428572,11.500000000000007,0,0,2014,3,0,False,False,False,False,True,False,True,False,False
2014-05-30,0.0,5,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.821428571428572,11.500000000000007,0,0,2014,4,0,False,False,False,False,True,False,True,False,False
2014-05-31,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821428571428572,11.500000000000007,0,0,2014,5,1,False,False,False,False,True,False,True,False,False
2014-06-01,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857147,10.000000000000007,0,0,2014,6,1,False,False,False,False,True,False,False,True,False
2014-06-02,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071428571428575,9.900000000000006,0,0,2014,0,0,False,False,False,False,True,False,False,True,False
2014-06-03,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071428571428575,9.900000000000006,0,0,2014,1,0,False,False,False,False,True,False,False,True,False
2014-06-04,0.5,6,0.0,0.0,0.0,0.0,0.16666666666666785,0.5000000000000036,0.07142857142857142,0.5,0.7428571428571432,10.400000000000006,1,0,2014,2,0,False,False,True,False,False,False,False,True,False
2014-06-05,20.8,6,0.5,0.0,0.0,0.0,7.100000000000001,21.300000000000004,3.042857142857143,21.3,1.8571428571428577,26.000000000000007,1,1,2014,3,0,False,True,False,False,False,False,False,True,False
2014-06-06,0.0,6,20.8,0.5,0.0,0.0,7.100000000000001,21.300000000000004,3.042857142857143,21.3,1.521428571428572,21.300000000000008,0,0,2014,4,0,False,False,False,False,True,False,False,True,False
2014-06-07,0.0,6,0.0,20.8,0.5,0.0,6.9333333333333345,20.800000000000004,3.042857142857143,21.3,1.521428571428572,21.300000000000008,0,0,2014,5,1,False,False,False,False,True,False,False,True,False
2014-06-08,0.0,6,0.0,0.0,20.8,0.0,0.0,0.0,3.042857142857143,21.3,1.521428571428572,21.300000000000008,0,0,2014,6,1,False,False,False,False,True,False,False,True,False
2014-06-09,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.042857142857143,21.3,1.521428571428572,21.300000000000008,0,0,2014,0,0,False,False,False,False,True,False,False,True,False
2014-06-10,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.042857142857143,21.3,1.521428571428572,21.300000000000008,0,0,2014,1,0,False,False,False,False,True,False,False,True,False
2014-06-11,0.3,6,0.0,0.0,0.0,0.5,0.10000000000000119,0.30000000000000354,3.0142857142857147,21.1,1.5428571428571434,21.60000000000001,1,0,2014,2,0,False,False,True,False,False,False,False,True,False
2014-06-12,0.2,6,0.3,0.0,0.0,20.8,0.16666666666666785,0.5000000000000036,0.07142857142857142,0.5,1.5571428571428576,21.800000000000008,1,0,2014,3,0,False,False,True,False,False,False,False,True,False
2014-06-13,0.2,6,0.2,0.3,0.0,0.0,0.2333333333333345,0.7000000000000035,0.09999999999999999,0.7,1.5714285714285718,22.000000000000007,1,0,2014,4,0,False,False,True,False,False,False,False,True,False
2014-06-14,0.0,6,0.2,0.2,0.3,0.0,0.13333333333333452,0.4000000000000036,0.09999999999999999,0.7,1.5714285714285718,22.000000000000007,0,0,2014,5,1,False,False,False,False,True,False,False,True,False
2014-06-15,0.0,6,0.0,0.2,0.2,0.0,0.06666666666666786,0.20000000000000356,0.09999999999999999,0.7,1.5714285714285718,22.000000000000007,0,0,2014,6,1,False,False,False,False,True,False,False,True,False
2014-06-16,0.0,6,0.0,0.0,0.2,0.0,0.0,0.0,0.09999999999999999,0.7,1.5714285714285718,22.000000000000007,0,0,2014,0,0,False,False,False,False,True,False,False,True,False
2014-06-17,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.7,1.5714285714285718,22.000000000000007,0,0,2014,1,0,False,False,False,False,True,False,False,True,False
2014-06-18,0.0,6,0.0,0.0,0.0,0.3,0.0,0.0,0.05714285714285715,0.4,1.5357142857142863,21.500000000000007,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-06-19,1.1,6,0.0,0.0,0.0,0.2,0.36666666666666786,1.1000000000000036,0.18571428571428572,1.3,0.12857142857142909,1.8000000000000071,1,0,2014,3,0,False,False,True,False,False,False,False,True,False
2014-06-20,0.0,6,1.1,0.0,0.0,0.2,0.36666666666666786,1.1000000000000036,0.15714285714285717,1.1,0.12857142857142909,1.8000000000000071,0,0,2014,4,0,False,False,False,False,True,False,False,True,False
2014-06-21,2.8,6,0.0,1.1,0.0,0.0,1.3000000000000012,3.9000000000000035,0.5571428571428572,3.9,0.32857142857142907,4.600000000000007,1,0,2014,5,1,False,False,False,True,False,False,False,True,False
2014-06-22,0.0,6,2.8,0.0,1.1,0.0,0.9333333333333345,2.8000000000000034,0.5571428571428572,3.9,0.32857142857142907,4.600000000000007,0,0,2014,6,1,False,False,False,False,True,False,False,True,False
2014-06-23,4.7,6,0.0,2.8,0.0,0.0,2.5000000000000013,7.5000000000000036,1.2285714285714284,8.6,0.6642857142857148,9.300000000000008,1,0,2014,0,0,False,False,False,True,False,False,False,True,False
2014-06-24,0.1,6,4.7,0.0,2.8,0.0,1.6000000000000012,4.800000000000003,1.242857142857143,8.700000000000001,0.6714285714285719,9.400000000000007,1,0,2014,1,0,False,False,True,False,False,False,False,True,False
2014-06-25,0.0,6,0.1,4.7,0.0,0.0,1.6000000000000012,4.800000000000003,1.242857142857143,8.700000000000001,0.6500000000000005,9.100000000000007,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-06-26,3.0,6,0.0,0.1,4.7,1.1,1.0333333333333345,3.1000000000000036,1.5142857142857145,10.600000000000001,0.8500000000000005,11.900000000000007,1,0,2014,3,0,False,False,False,True,False,False,False,True,False
2014-06-27,1.4,6,3.0,0.0,0.1,0.0,1.466666666666668,4.400000000000004,1.7142857142857142,12.0,0.9357142857142863,13.100000000000009,1,0,2014,4,0,False,False,True,False,False,False,False,True,False
2014-06-28,21.2,6,1.4,3.0,0.0,2.8,8.533333333333333,25.6,4.3428571428571425,30.4,2.4500000000000006,34.30000000000001,1,1,2014,5,1,False,True,False,False,False,False,False,True,False
2014-06-29,0.4,6,21.2,1.4,3.0,0.0,7.666666666666668,23.000000000000004,4.3999999999999995,30.799999999999997,2.478571428571429,34.70000000000001,1,0,2014,6,1,False,False,True,False,False,False,False,True,False
2014-06-30,0.0,6,0.4,21.2,1.4,4.7,7.200000000000002,21.600000000000005,3.728571428571428,26.099999999999998,2.478571428571429,34.70000000000001,0,0,2014,0,0,False,False,False,False,True,False,False,True,False
2014-07-01,3.0,7,0.0,0.4,21.2,0.1,1.1333333333333357,3.400000000000007,4.142857142857142,28.999999999999996,2.6928571428571435,37.70000000000001,1,0,2014,1,0,False,False,False,True,False,False,False,True,False
2014-07-02,0.0,7,3.0,0.0,0.4,0.0,1.0000000000000024,3.000000000000007,4.142857142857142,28.999999999999996,2.6928571428571435,37.70000000000001,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-07-03,0.0,7,0.0,3.0,0.0,3.0,1.0000000000000024,3.000000000000007,3.714285714285714,25.999999999999996,2.6142857142857148,36.60000000000001,0,0,2014,3,0,False,False,False,False,True,False,False,True,False
2014-07-04,0.0,7,0.0,0.0,3.0,1.4,0.0,0.0,3.514285714285714,24.599999999999998,2.6142857142857148,36.60000000000001,0,0,2014,4,0,False,False,False,False,True,False,False,True,False
2014-07-05,7.1,7,0.0,0.0,0.0,21.2,2.366666666666669,7.100000000000007,1.5,10.5,2.9214285714285717,40.900000000000006,1,0,2014,5,1,False,False,False,True,False,False,False,True,False
2014-07-06,0.1,7,7.1,0.0,0.0,0.4,2.400000000000002,7.200000000000006,1.457142857142857,10.2,2.9285714285714293,41.00000000000001,1,0,2014,6,1,False,False,True,False,False,False,False,True,False
2014-07-07,0.0,7,0.1,7.1,0.0,0.0,2.400000000000002,7.200000000000006,1.457142857142857,10.2,2.592857142857143,36.300000000000004,0,0,2014,0,0,False,False,False,False,True,False,False,True,False
2014-07-08,13.0,7,0.0,0.1,7.1,3.0,4.366666666666669,13.100000000000007,2.8857142857142857,20.2,3.5142857142857147,49.2,1,1,2014,1,0,False,True,False,False,False,False,False,True,False
2014-07-09,0.0,7,13.0,0.0,0.1,0.0,4.333333333333336,13.000000000000007,2.8857142857142857,20.2,3.5142857142857147,49.2,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-07-10,0.0,7,0.0,13.0,0.0,0.0,4.333333333333336,13.000000000000007,2.8857142857142857,20.2,3.3000000000000003,46.2,0,0,2014,3,0,False,False,False,False,True,False,False,True,False
2014-07-11,0.0,7,0.0,0.0,13.0,0.0,0.0,0.0,2.8857142857142857,20.2,3.2,44.800000000000004,0,0,2014,4,0,False,False,False,False,True,False,False,True,False
2014-07-12,0.0,7,0.0,0.0,0.0,7.1,0.0,0.0,1.8714285714285714,13.1,1.6857142857142864,23.60000000000001,0,0,2014,5,1,False,False,False,False,True,False,False,True,False
2014-07-13,13.7,7,0.0,0.0,0.0,0.1,4.566666666666669,13.700000000000006,3.814285714285714,26.7,2.635714285714286,36.900000000000006,1,1,2014,6,1,False,True,False,False,False,False,False,True,False
2014-07-14,0.8,7,13.7,0.0,0.0,0.0,4.833333333333336,14.500000000000007,3.9285714285714284,27.5,2.6928571428571435,37.70000000000001,1,0,2014,0,0,False,False,True,False,False,False,False,True,False
2014-07-15,0.0,7,0.8,13.7,0.0,13.0,4.833333333333336,14.500000000000007,2.0714285714285716,14.5,2.478571428571429,34.70000000000001,0,0,2014,1,0,False,False,False,False,True,False,False,True,False
2014-07-16,0.0,7,0.0,0.8,13.7,0.0,0.26666666666666905,0.8000000000000071,2.0714285714285716,14.5,2.478571428571429,34.70000000000001,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-07-17,0.0,7,0.0,0.0,0.8,0.0,0.0,0.0,2.0714285714285716,14.5,2.478571428571429,34.70000000000001,0,0,2014,3,0,False,False,False,False,True,False,False,True,False
2014-07-18,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0714285714285716,14.5,2.478571428571429,34.70000000000001,0,0,2014,4,0,False,False,False,False,True,False,False,True,False
2014-07-19,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0714285714285716,14.5,1.9714285714285718,27.600000000000005,0,0,2014,5,1,False,False,False,False,True,False,False,True,False
2014-07-20,0.0,7,0.0,0.0,0.0,13.7,0.0,0.0,0.1142857142857143,0.8,1.9642857142857146,27.500000000000004,0,0,2014,6,1,False,False,False,False,True,False,False,True,False
2014-07-21,0.0,7,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.9642857142857146,27.500000000000004,0,0,2014,0,0,False,False,False,False,True,False,False,True,False
2014-07-22,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0357142857142863,14.500000000000007,0,0,2014,1,0,False,False,False,False,True,False,False,True,False
2014-07-23,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0357142857142863,14.500000000000007,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-07-24,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0357142857142863,14.500000000000007,0,0,2014,3,0,False,False,False,False,True,False,False,True,False
2014-07-25,3.4,7,0.0,0.0,0.0,0.0,1.1333333333333357,3.400000000000007,0.4857142857142857,3.4,1.278571428571429,17.900000000000006,1,0,2014,4,0,False,False,False,True,False,False,False,True,False
2014-07-26,0.9,7,3.4,0.0,0.0,0.0,1.4333333333333356,4.300000000000007,0.6142857142857142,4.3,1.3428571428571434,18.800000000000008,1,0,2014,5,1,False,False,True,False,False,False,False,True,False
2014-07-27,0.0,7,0.9,3.4,0.0,0.0,1.4333333333333356,4.300000000000007,0.6142857142857142,4.3,0.3642857142857148,5.100000000000008,0,0,2014,6,1,False,False,False,False,True,False,False,True,False
2014-07-28,0.0,7,0.0,0.9,3.4,0.0,0.3000000000000024,0.9000000000000071,0.6142857142857142,4.3,0.3071428571428577,4.300000000000008,0,0,2014,0,0,False,False,False,False,True,False,False,True,False
2014-07-29,0.0,7,0.0,0.0,0.9,0.0,0.0,0.0,0.6142857142857142,4.3,0.3071428571428577,4.300000000000008,0,0,2014,1,0,False,False,False,False,True,False,False,True,False
2014-07-30,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.6142857142857142,4.3,0.3071428571428577,4.300000000000008,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-07-31,0.3,7,0.0,0.0,0.0,0.0,0.10000000000000236,0.3000000000000071,0.6571428571428571,4.6,0.3285714285714291,4.600000000000008,1,0,2014,3,0,False,False,True,False,False,False,False,True,False
2014-08-01,0.0,8,0.3,0.0,0.0,3.4,0.10000000000000236,0.3000000000000071,0.17142857142857143,1.2,0.3285714285714291,4.600000000000008,0,0,2014,4,0,False,False,False,False,True,False,False,True,False
2014-08-02,0.0,8,0.0,0.3,0.0,0.9,0.10000000000000236,0.3000000000000071,0.04285714285714286,0.3,0.3285714285714291,4.600000000000008,0,0,2014,5,1,False,False,False,False,True,False,False,True,False
2014-08-03,10.3,8,0.0,0.0,0.3,0.0,3.433333333333336,10.300000000000008,1.5142857142857145,10.600000000000001,1.064285714285715,14.90000000000001,1,1,2014,6,1,False,True,False,False,False,False,False,True,False
2014-08-04,0.1,8,10.3,0.0,0.0,0.0,3.466666666666669,10.400000000000007,1.5285714285714287,10.700000000000001,1.071428571428572,15.000000000000009,1,0,2014,0,0,False,False,True,False,False,False,False,True,False
2014-08-05,0.0,8,0.1,10.3,0.0,0.0,3.466666666666669,10.400000000000007,1.5285714285714287,10.700000000000001,1.071428571428572,15.000000000000009,0,0,2014,1,0,False,False,False,False,True,False,False,True,False
2014-08-06,0.0,8,0.0,0.1,10.3,0.0,0.033333333333335706,0.10000000000000711,1.5285714285714287,10.700000000000001,1.071428571428572,15.000000000000009,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-08-07,2.6,8,0.0,0.0,0.1,0.3,0.866666666666669,2.600000000000007,1.8571428571428572,13.0,1.2571428571428578,17.60000000000001,1,0,2014,3,0,False,False,False,True,False,False,False,True,False
2014-08-08,0.0,8,2.6,0.0,0.0,0.0,0.866666666666669,2.600000000000007,1.8571428571428572,13.0,1.014285714285715,14.20000000000001,0,0,2014,4,0,False,False,False,False,True,False,False,True,False
2014-08-09,4.1,8,0.0,2.6,0.0,0.0,2.2333333333333356,6.700000000000006,2.442857142857143,17.1,1.2428571428571435,17.40000000000001,1,0,2014,5,1,False,False,False,True,False,False,False,True,False
2014-08-10,0.5,8,4.1,0.0,2.6,10.3,1.5333333333333357,4.600000000000007,1.042857142857143,7.3,1.2785714285714291,17.90000000000001,1,0,2014,6,1,False,False,True,False,False,False,False,True,False
2014-08-11,2.4,8,0.5,4.1,0.0,0.1,2.3333333333333357,7.000000000000007,1.3714285714285714,9.6,1.4500000000000006,20.300000000000008,1,0,2014,0,0,False,False,True,False,False,False,False,True,False
2014-08-12,10.3,8,2.4,0.5,4.1,0.0,4.400000000000003,13.200000000000008,2.8428571428571425,19.9,2.1857142857142864,30.60000000000001,1,1,2014,1,0,False,True,False,False,False,False,False,True,False
2014-08-13,0.0,8,10.3,2.4,0.5,0.0,4.233333333333336,12.700000000000008,2.8428571428571425,19.9,2.1857142857142864,30.60000000000001,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-08-14,2.0,8,0.0,10.3,2.4,2.6,4.100000000000002,12.300000000000008,2.7571428571428567,19.299999999999997,2.307142857142858,32.30000000000001,1,0,2014,3,0,False,False,True,False,False,False,False,True,False
2014-08-15,1.5,8,2.0,0.0,10.3,0.0,1.166666666666669,3.500000000000007,2.971428571428571,20.799999999999997,2.414285714285715,33.80000000000001,1,0,2014,4,0,False,False,True,False,False,False,False,True,False
2014-08-16,1.5,8,1.5,2.0,0.0,4.1,1.666666666666669,5.000000000000007,2.6000000000000005,18.200000000000003,2.5214285714285722,35.30000000000001,1,0,2014,5,1,False,False,True,False,False,False,False,True,False
2014-08-17,17.0,8,1.5,1.5,2.0,0.5,6.666666666666669,20.000000000000007,4.957142857142857,34.7,3.000000000000001,42.000000000000014,1,1,2014,6,1,False,True,False,False,False,False,False,True,False
2014-08-18,10.0,8,17.0,1.5,1.5,2.4,9.500000000000002,28.500000000000007,6.042857142857144,42.300000000000004,3.7071428571428577,51.900000000000006,1,1,2014,0,0,False,True,False,False,False,False,False,True,False
2014-08-19,10.1,8,10.0,17.0,1.5,10.3,12.366666666666669,37.10000000000001,6.014285714285714,42.1,4.428571428571429,62.00000000000001,1,1,2014,1,0,False,True,False,False,False,False,False,True,False
2014-08-20,1.1,8,10.1,10.0,17.0,0.0,7.066666666666669,21.200000000000006,6.171428571428572,43.2,4.507142857142858,63.10000000000001,1,0,2014,2,0,False,False,True,False,False,False,False,True,False
2014-08-21,3.4,8,1.1,10.1,10.0,2.0,4.866666666666669,14.600000000000007,6.371428571428572,44.6,4.564285714285715,63.900000000000006,1,0,2014,3,0,False,False,False,True,False,False,False,True,False
2014-08-22,7.2,8,3.4,1.1,10.1,1.5,3.900000000000002,11.700000000000006,7.185714285714285,50.3,5.078571428571429,71.10000000000001,1,0,2014,4,0,False,False,False,True,False,False,False,True,False
2014-08-23,2.1,8,7.2,3.4,1.1,1.5,4.233333333333336,12.700000000000008,7.271428571428571,50.9,4.935714285714286,69.10000000000001,1,0,2014,5,1,False,False,True,False,False,False,False,True,False
2014-08-24,1.3,8,2.1,7.2,3.4,17.0,3.5333333333333354,10.600000000000007,5.028571428571429,35.2,4.992857142857145,69.90000000000002,1,0,2014,6,1,False,False,True,False,False,False,False,True,False
2014-08-25,2.1,8,1.3,2.1,7.2,10.0,1.8333333333333357,5.500000000000007,3.9,27.3,4.971428571428572,69.60000000000001,1,0,2014,0,0,False,False,True,False,False,False,False,True,False
2014-08-26,0.0,8,2.1,1.3,2.1,10.1,1.1333333333333357,3.400000000000007,2.4571428571428577,17.200000000000003,4.235714285714287,59.30000000000001,0,0,2014,1,0,False,False,False,False,True,False,False,True,False
2014-08-27,0.0,8,0.0,2.1,1.3,1.1,0.7000000000000023,2.1000000000000068,2.3000000000000003,16.1,4.235714285714287,59.30000000000001,0,0,2014,2,0,False,False,False,False,True,False,False,True,False
2014-08-28,0.0,8,0.0,0.0,2.1,3.4,0.0,0.0,1.8142857142857143,12.7,4.092857142857143,57.30000000000001,0,0,2014,3,0,False,False,False,False,True,False,False,True,False
2014-08-29,3.2,8,0.0,0.0,0.0,7.2,1.066666666666669,3.2000000000000073,1.2428571428571427,8.7,4.214285714285715,59.000000000000014,1,0,2014,4,0,False,False,False,True,False,False,False,True,False
2014-08-30,13.5,8,3.2,0.0,0.0,2.1,5.566666666666669,16.700000000000006,2.8714285714285714,20.1,5.071428571428572,71.00000000000001,1,1,2014,5,1,False,True,False,False,False,False,False,True,False
2014-08-31,0.3,8,13.5,3.2,0.0,1.3,5.666666666666669,17.000000000000007,2.728571428571428,19.099999999999998,3.8785714285714294,54.30000000000001,1,0,2014,6,1,False,False,True,False,False,False,False,True,False
2014-09-01,0.4,9,0.3,13.5,3.2,2.1,4.733333333333335,14.200000000000006,2.485714285714286,17.400000000000002,3.1928571428571435,44.70000000000001,1,0,2014,0,0,False,False,True,False,False,True,False,False,False
2014-09-02,0.0,9,0.4,0.3,13.5,0.0,0.2333333333333357,0.7000000000000071,2.4857142857142853,17.4,2.471428571428572,34.60000000000001,0,0,2014,1,0,False,False,False,False,True,True,False,False,False
2014-09-03,0.0,9,0.0,0.4,0.3,0.0,0.13333333333333572,0.4000000000000071,2.4857142857142853,17.4,2.3928571428571432,33.50000000000001,0,0,2014,2,0,False,False,False,False,True,True,False,False,False
2014-09-04,0.0,9,0.0,0.0,0.4,0.0,0.0,0.0,2.4857142857142853,17.4,2.150000000000001,30.10000000000001,0,0,2014,3,0,False,False,False,False,True,True,False,False,False
2014-09-05,0.0,9,0.0,0.0,0.0,3.2,0.0,0.0,2.028571428571428,14.199999999999998,1.6357142857142863,22.90000000000001,0,0,2014,4,0,False,False,False,False,True,True,False,False,False
2014-09-06,14.1,9,0.0,0.0,0.0,13.5,4.700000000000002,14.100000000000007,2.114285714285714,14.799999999999997,2.4928571428571438,34.90000000000001,1,1,2014,5,1,False,True,False,False,False,True,False,False,False
2014-09-07,0.0,9,14.1,0.0,0.0,0.3,4.700000000000002,14.100000000000007,2.0714285714285707,14.499999999999996,2.400000000000001,33.60000000000001,0,0,2014,6,1,False,False,False,False,True,True,False,False,False
2014-09-08,0.1,9,0.0,14.1,0.0,0.4,4.733333333333335,14.200000000000006,2.028571428571428,14.199999999999998,2.2571428571428576,31.60000000000001,1,0,2014,0,0,False,False,True,False,False,True,False,False,False
2014-09-09,1.5,9,0.1,0.0,14.1,0.0,0.5333333333333358,1.6000000000000072,2.2428571428571424,15.699999999999998,2.3642857142857148,33.10000000000001,1,0,2014,1,0,False,False,True,False,False,True,False,False,False
